FA-Nr.,Artikelnr.,Bez./Artikel,Maschinenressource,AG-Starttermin,AG-Ende,KW,Tag,Wochentag,Planzeit [h],KI-Zeit [h],Ist-Zeit [h]
726202,ZJDEE0001633,"Gehaeuseflanschrippe DRBS NPS 36""  B 194 S 35 L 297.5",PC21,2025-04-29 10:43:00,2025-04-29 10:55:00,18,2025-04-29,Dienstag,8.866420617263607,10.286922038033206,
726203,ZJDEE0001633,"Gehaeuseflanschrippe DRBS NPS 36""  B 194 S 35 L 297.5",PM53,2025-04-30 07:54:00,2025-04-30 08:30:00,18,2025-04-30,Mittwoch,4.477673481121128,4.88774554708107,
726206,ZJDEE0001679,Blechzuschnitt B 256 S 20 L 1000,PC00,2025-06-27 21:44:00,2025-06-27 21:45:00,26,2025-06-27,Freitag,5.717030379485887,5.996284321339603,
726208,ZJDEE0001680,Blechzuschnitt B 180 S 20 L 798,PC00,2025-06-27 21:45:00,2025-06-27 21:45:00,26,2025-06-27,Freitag,0.7836909432141785,0.7510291204768509,
726210,ZJDEE0001995,"Kompensatorring DRBS NPS 36"" DI 872 DA 989 H 113",SM00,2025-05-30 15:48:00,2025-05-30 15:49:00,22,2025-05-30,Freitag,8.364129273724002,8.852190195224754,
728302,ZJDEE0001659,"Gehaeuseflanschrippe DRBS NPS 36""  B 164 S 35 L 297.5",PM53,2025-05-14 07:54:00,2025-05-14 08:30:00,20,2025-05-14,Mittwoch,1.551110978731173,1.7607507176400676,
728305,ZJDEE0001113,Flachzuschnitt B 110  S 10  L 150,PC11,2025-07-01 08:19:00,2025-07-01 08:30:00,27,2025-07-01,Dienstag,1.702475734611004,1.7391421796930906,
728307,ZJDEE0001561,TRAGOESE A 3 D 52,PM42,2025-06-30 08:19:00,2025-06-30 08:30:00,27,2025-06-30,Montag,7.3163269175541235,7.873577133537867,
728308,ZJDEE0001113,Flachzuschnitt B 110  S 10  L 150,PC11,2025-07-01 08:19:00,2025-07-01 08:30:00,27,2025-07-01,Dienstag,7.881734658540179,8.836119719568416,
729651,ZJDEE0001863,"Gehaeuseflanschrippe DRBS NPS 42""  B 1170 S 35 L 433",PC21,2025-04-11 14:52:00,2025-04-11 15:42:00,15,2025-04-11,Freitag,0.6778529357579168,0.8055784153815336,0.8333333333333334
729651,ZJDEE0001863,"Gehaeuseflanschrippe DRBS NPS 42""  B 1170 S 35 L 433",91191,2025-04-15 13:00:00,2025-04-24 14:00:00,16,2025-04-15,Dienstag,14.0,14.0,217.0
729651,ZJDEE0001863,"Gehaeuseflanschrippe DRBS NPS 42""  B 1170 S 35 L 433",PC60,2025-04-28 13:30:00,2025-04-28 13:45:00,18,2025-04-28,Montag,5.312901681875562,4.811371017037089,
729653,ZJDEE0001863,"Gehaeuseflanschrippe DRBS NPS 42""  B 1170 S 35 L 433",91191,2025-04-15 13:00:00,2025-04-24 14:00:00,16,2025-04-15,Dienstag,14.0,14.0,217.0
729656,ZJDEE0001863,"Gehaeuseflanschrippe DRBS NPS 42""  B 1170 S 35 L 433",PDD10,2025-04-14 12:56:00,2025-04-14 13:00:00,16,2025-04-14,Montag,0.07769559812490592,0.0689218202310409,0.06666666666666667
729658,ZJDEE0001845,"Gehaeuseflanschrippe DRBS NPS 42""  B 221 S 35 L 327",PC21,2025-04-28 08:17:00,2025-04-28 08:30:00,18,2025-04-28,Montag,1.703076665408077,1.8720032407260783,
729661,ZJDEE0001845,"Gehaeuseflanschrippe DRBS NPS 42""  B 221 S 35 L 327",PC00,2025-04-28 21:44:00,2025-04-28 21:45:00,18,2025-04-28,Montag,2.3134384234167573,2.6153310278222732,
726215,ZJDEE0003984,"Gehaeuseflanschrippe DRBS NPS 36""  B 194 S 35 L 297.5",PC21,2025-04-29 10:43:00,2025-04-29 10:55:00,18,2025-04-29,Dienstag,8.094962667963962,8.735760076119453,
726215,ZJDEE0003984,"Gehaeuseflanschrippe DRBS NPS 36""  B 194 S 35 L 297.5",PM53,2025-04-30 07:54:00,2025-04-30 08:30:00,18,2025-04-30,Mittwoch,5.118701294683146,4.774089835386468,
726215,ZJDEE0003984,"Gehaeuseflanschrippe DRBS NPS 36""  B 194 S 35 L 297.5",PC60,2025-05-01 13:44:00,2025-05-01 13:45:00,18,2025-05-01,Donnerstag,8.231984987799557,7.5625514559213,
726219,ZJDE293242,"Aufnahmeblech DRBS DN 36"" B 256 S 25 L 375",PC00,2025-06-27 21:44:00,2025-06-27 21:45:00,26,2025-06-27,Freitag,6.266525262066493,6.777096101206498,
726224,ZJDEE0001561,TRAGOESE A 3 D 52,PC21,2025-04-29 10:57:00,2025-04-29 11:20:00,18,2025-04-29,Dienstag,6.171292612855536,6.730343018174408,
726226,ZJDEE0001567,TRAGOESE B 210 S 35 L 190 D 52,PM42,2025-04-30 08:19:00,2025-04-30 08:30:00,18,2025-04-30,Mittwoch,4.692689516788125,4.297602882032351,
728494,ZJDEE0001536,"FLANSCH DRBS DN 30"" CL.300 S.A DI 733.5/727.0  DA 1092  L 322",PM35,2025-03-18 13:30:00,2025-03-18 21:45:00,12,2025-03-18,Dienstag,5.710050883457144,8.905793105464834,8.25
728495,ZJDEE0001536,"FLANSCH DRBS DN 30"" CL.300 S.A DI 733.5/727.0  DA 1092  L 322",92130,2025-03-18 14:00:00,2025-03-18 14:00:00,12,2025-03-18,Dienstag,0.0,0.0,0.0
728495,ZJDEE0001536,"FLANSCH DRBS DN 30"" CL.300 S.A DI 733.5/727.0  DA 1092  L 322",PM34,2025-03-20 07:00:00,2025-03-20 09:48:00,12,2025-03-20,Donnerstag,1.9790982472081684,2.832271690627132,2.8
728495,ZJDEE0001536,"FLANSCH DRBS DN 30"" CL.300 S.A DI 733.5/727.0  DA 1092  L 322",QC20,2025-03-21 21:39:00,2025-03-21 21:45:00,12,2025-03-21,Freitag,0.09565575107266117,0.09366188578628092,0.1
728496,ZJDEE0001536,"FLANSCH DRBS DN 30"" CL.300 S.A DI 733.5/727.0  DA 1092  L 322",PM54,2025-03-21 07:18:00,2025-03-21 08:24:00,12,2025-03-21,Freitag,0.6881355543289052,1.0482115010400506,1.1
728497,ZJDEE0001536,"FLANSCH DRBS DN 30"" CL.300 S.A DI 733.5/727.0  DA 1092  L 322",PM54,2025-03-21 07:18:00,2025-03-21 08:24:00,12,2025-03-21,Freitag,1.0912377612772273,1.1933889269606737,1.1
728500,ZJDEE0001536,"FLANSCH DRBS DN 30"" CL.300 S.A DI 733.5/727.0  DA 1092  L 322",92130,2025-03-18 14:00:00,2025-03-18 14:00:00,12,2025-03-18,Dienstag,0.0,0.0,0.0
728501,ZJDEE0001536,"FLANSCH DRBS DN 30"" CL.300 S.A DI 733.5/727.0  DA 1092  L 322",QC20,2025-03-21 21:39:00,2025-03-21 21:45:00,12,2025-03-21,Freitag,0.10773418633934778,0.0908321815773218,0.1
728502,ZJDEE0001556,"Gehaeuse DRBS NPS 30""  FtF 950",PC71,2025-04-24 08:52:00,2025-04-24 14:37:00,17,2025-04-24,Donnerstag,3.487629311209291,5.5266454744999844,5.75
728502,ZJDEE0001556,"Gehaeuse DRBS NPS 30""  FtF 950",PC91,2025-05-06 12:00:00,2025-05-06 13:45:00,19,2025-05-06,Dienstag,1.424518365077155,1.2910576993916936,
728502,ZJDEE0001556,"Gehaeuse DRBS NPS 30""  FtF 950",PW33,2025-05-13 13:33:00,2025-05-13 14:54:00,20,2025-05-13,Dienstag,9.447179196286497,9.937563475838102,
728502,ZJDEE0001556,"Gehaeuse DRBS NPS 30""  FtF 950",PW21,2025-05-19 22:56:00,2025-05-20 20:26:00,21,2025-05-19,Montag,1.385403217824559,1.3755270703329832,
728502,ZJDEE0001556,"Gehaeuse DRBS NPS 30""  FtF 950",QC00,2025-05-21 17:26:00,2025-05-21 17:27:00,21,2025-05-21,Mittwoch,7.270674347437588,7.386338107764382,
728502,ZJDEE0001556,"Gehaeuse DRBS NPS 30""  FtF 950",QC10,2025-05-22 21:42:00,2025-05-23 08:27:00,21,2025-05-22,Donnerstag,3.442533426134307,4.128739873157472,
728502,ZJDEE0001556,"Gehaeuse DRBS NPS 30""  FtF 950",PDD10,2025-05-23 21:41:00,2025-05-23 21:45:00,21,2025-05-23,Freitag,5.937243376243823,6.204814393549296,
728502,ZJDEE0001556,"Gehaeuse DRBS NPS 30""  FtF 950",PDS10,2025-06-12 04:33:00,2025-06-12 06:18:00,24,2025-06-12,Donnerstag,2.7009495279343754,2.769175011131624,
728503,ZJDEE0001556,"Gehaeuse DRBS NPS 30""  FtF 950",PC71,2025-04-24 08:52:00,2025-04-24 14:37:00,17,2025-04-24,Donnerstag,5.1069557843148585,6.25956269645147,5.75
728503,ZJDEE0001556,"Gehaeuse DRBS NPS 30""  FtF 950",PC61,2025-05-01 17:54:00,2025-05-01 21:15:00,18,2025-05-01,Donnerstag,7.0253620025015024,7.751666966680043,
728503,ZJDEE0001556,"Gehaeuse DRBS NPS 30""  FtF 950",QC00,2025-05-09 21:44:00,2025-05-09 21:45:00,19,2025-05-09,Freitag,3.0353023556023855,3.331886563358465,
728503,ZJDEE0001556,"Gehaeuse DRBS NPS 30""  FtF 950",QC00,2025-05-21 17:26:00,2025-05-21 17:27:00,21,2025-05-21,Mittwoch,7.976006404300437,7.78073376785694,
728503,ZJDEE0001556,"Gehaeuse DRBS NPS 30""  FtF 950",PM08,2025-06-03 16:54:00,2025-06-03 20:00:00,23,2025-06-03,Dienstag,2.576474011826396,2.438195638118866,
729672,ZJDEE0001845,"Gehaeuseflanschrippe DRBS NPS 42""  B 221 S 35 L 327",PC00,2025-04-28 21:44:00,2025-04-28 21:45:00,18,2025-04-28,Montag,1.1510056722245012,1.1834316628167405,
729673,ZJDEE0001845,"Gehaeuseflanschrippe DRBS NPS 42""  B 221 S 35 L 327",PC00,2025-04-28 21:44:00,2025-04-28 21:45:00,18,2025-04-28,Montag,2.149595983921472,2.3259088838115467,
729676,ZJDEE0001845,"Gehaeuseflanschrippe DRBS NPS 42""  B 221 S 35 L 327",PC21,2025-04-28 08:17:00,2025-04-28 08:30:00,18,2025-04-28,Montag,8.546584027409862,10.054512314270234,
729677,ZJDEE0001845,"Gehaeuseflanschrippe DRBS NPS 42""  B 221 S 35 L 327",PC00,2025-04-28 21:44:00,2025-04-28 21:45:00,18,2025-04-28,Montag,5.346715537959445,5.774908227692549,
729678,ZJDEE0001845,"Gehaeuseflanschrippe DRBS NPS 42""  B 221 S 35 L 327",PC21,2025-04-28 08:17:00,2025-04-28 08:30:00,18,2025-04-28,Montag,9.450235155189308,8.67006906315933,
729678,ZJDEE0001845,"Gehaeuseflanschrippe DRBS NPS 42""  B 221 S 35 L 327",PC00,2025-04-28 21:44:00,2025-04-28 21:45:00,18,2025-04-28,Montag,4.899580631124289,5.037460353889516,
726227,ZJDEE0001609,"Flansch NPS 12"" Cl. 150 XS",PM32,2025-04-18 12:30:00,2025-04-21 07:56:00,16,2025-04-18,Freitag,14.0,14.0,67.43333333333334
726227,ZJDEE0001609,"Flansch NPS 12"" Cl. 150 XS",QC20,2025-04-23 21:33:00,2025-04-23 21:45:00,17,2025-04-23,Mittwoch,0.13536875332804407,0.2109068151005119,0.2
726228,ZJDEE0001625,"FLANSCH DRBS DN 36"" CL.300 S.A DI 872/869,5  DA 1270  L 397",SM00,2025-04-10 21:33:00,2025-04-10 21:45:00,15,2025-04-10,Donnerstag,0.21830690495270436,0.1727108969497736,0.2
726228,ZJDEE0001625,"FLANSCH DRBS DN 36"" CL.300 S.A DI 872/869,5  DA 1270  L 397",PM35,2025-04-11 11:10:00,2025-04-11 21:45:00,15,2025-04-11,Freitag,10.18149973004818,8.7217239025199,10.583333333333334
726229,ZJDEE0001625,"FLANSCH DRBS DN 36"" CL.300 S.A DI 872/869,5  DA 1270  L 397",SM00,2025-04-10 21:33:00,2025-04-10 21:45:00,15,2025-04-10,Donnerstag,0.2359051449902065,0.20452421874279691,0.2
726236,ZJDEE0001680,Blechzuschnitt B 180 S 20 L 798,PC00,2025-06-27 21:45:00,2025-06-27 21:45:00,26,2025-06-27,Freitag,1.2398007052973599,1.3935196690828398,
726238,ZJDEE0001995,"Kompensatorring DRBS NPS 36"" DI 872 DA 989 H 113",PM32,2025-06-02 07:20:00,2025-06-02 08:30:00,23,2025-06-02,Montag,2.2432269371610376,2.4623321763864765,
726240,ZJDEE0002368,BLECHZUSCHNITT B 220 S 70 L 190,PC00,2025-06-30 21:44:00,2025-06-30 21:45:00,27,2025-06-30,Montag,7.199603116448527,7.205128050092685,
728504,ZJDEE0001556,"Gehaeuse DRBS NPS 30""  FtF 950",PC60,2025-04-23 11:51:00,2025-04-23 11:52:00,17,2025-04-23,Mittwoch,0.016932007772209195,0.01522514361669169,0.016666666666666666
728504,ZJDEE0001556,"Gehaeuse DRBS NPS 30""  FtF 950",PW21,2025-05-19 22:56:00,2025-05-20 20:26:00,21,2025-05-19,Montag,1.0185482060580817,1.2210011344117324,
728504,ZJDEE0001556,"Gehaeuse DRBS NPS 30""  FtF 950",PC81,2025-05-29 08:30:00,2025-05-29 12:00:00,22,2025-05-29,Donnerstag,6.477384476727153,7.397848663702627,
728504,ZJDEE0001556,"Gehaeuse DRBS NPS 30""  FtF 950",91300,2025-05-31 13:00:00,2025-06-02 14:00:00,22,2025-05-31,Samstag,2.6239422156961334,2.9905918483364315,
728505,ZJDEE0001556,"Gehaeuse DRBS NPS 30""  FtF 950",PW33,2025-04-29 11:18:00,2025-04-29 21:24:00,18,2025-04-29,Dienstag,4.985702420361301,4.717932509277553,
728505,ZJDEE0001556,"Gehaeuse DRBS NPS 30""  FtF 950",QC00,2025-05-14 12:09:00,2025-05-14 12:10:00,20,2025-05-14,Mittwoch,9.429683490016451,10.405429168664938,
728505,ZJDEE0001556,"Gehaeuse DRBS NPS 30""  FtF 950",PC81,2025-05-16 09:40:00,2025-05-16 12:25:00,20,2025-05-16,Freitag,1.3749970578432116,1.589082034003901,
728505,ZJDEE0001556,"Gehaeuse DRBS NPS 30""  FtF 950",QC00,2025-06-11 15:03:00,2025-06-11 15:18:00,24,2025-06-11,Mittwoch,3.4865390592133956,4.140441028164348,
728508,ZJDEE0001557,"FLANSCHBLECH DRBS NPS 30"" B 1080 S 35 L 2897",PC21,2025-03-18 06:14:00,2025-03-18 07:39:00,12,2025-03-18,Dienstag,1.6791393803614818,1.3460192887965876,1.4166666666666667
728511,ZJDEE0001557,"FLANSCHBLECH DRBS NPS 30"" B 1080 S 35 L 2897",PC60,2025-03-21 13:44:00,2025-03-21 13:45:00,12,2025-03-21,Freitag,0.015172967382144135,0.015551087658059768,0.016666666666666666
728626,ZJDEE0001951,ZWISCHENBLECH B 180 S 20 L 668,PC21,2025-05-29 08:10:00,2025-05-29 08:30:00,22,2025-05-29,Donnerstag,9.545797800042322,9.110274034367214,
729679,ZJDEE0001845,"Gehaeuseflanschrippe DRBS NPS 42""  B 221 S 35 L 327",PC00,2025-04-28 21:44:00,2025-04-28 21:45:00,18,2025-04-28,Montag,0.8286705106118994,0.8572055031497493,
729681,ZJDEE0001845,"Gehaeuseflanschrippe DRBS NPS 42""  B 221 S 35 L 327",PC00,2025-04-28 21:44:00,2025-04-28 21:45:00,18,2025-04-28,Montag,5.190417313352349,5.715234009486278,
729682,ZJDEE0001845,"Gehaeuseflanschrippe DRBS NPS 42""  B 221 S 35 L 327",PC21,2025-04-28 08:17:00,2025-04-28 08:30:00,18,2025-04-28,Montag,4.849282435944761,5.7802350230806585,
726247,ZJDEE0001567,TRAGOESE B 210 S 35 L 190 D 52,PC21,2025-04-29 11:03:00,2025-04-29 11:20:00,18,2025-04-29,Dienstag,6.48423453035506,6.598771271819136,
726247,ZJDEE0001567,TRAGOESE B 210 S 35 L 190 D 52,PM42,2025-04-30 08:19:00,2025-04-30 08:30:00,18,2025-04-30,Mittwoch,5.9648386035154966,6.197165559897137,
726251,ZJDEE0001626,"Flanschblech DRBS NPS 36"" B 1250 S 35 L 3417",PC91,2025-04-14 12:36:00,2025-04-14 13:45:00,16,2025-04-14,Montag,1.0521635125615398,1.1256439468591506,1.15
728633,ZJDEE0001952,4kt Zuschnitt B 50 S 80 L 256,PC21,2025-05-29 08:16:00,2025-05-29 08:30:00,22,2025-05-29,Donnerstag,1.8715972637504281,1.92124004792027,
728638,ZJDEE0001952,4kt Zuschnitt B 50 S 80 L 256,PC00,2025-05-29 21:44:00,2025-05-29 21:45:00,22,2025-05-29,Donnerstag,8.689788555403023,8.759977651720748,
728639,ZJDEE0001952,4kt Zuschnitt B 50 S 80 L 256,PC00,2025-05-29 21:44:00,2025-05-29 21:45:00,22,2025-05-29,Donnerstag,3.000749955155605,2.903031091037331,
728641,ZJDEE0002282,"Gehaeusehälfte DRBS NPS 30""",PC91,2025-04-04 11:18:00,2025-04-07 06:15:00,14,2025-04-04,Freitag,14.0,14.0,66.95
728643,ZJDEE0002282,"Gehaeusehälfte DRBS NPS 30""",PC91,2025-04-04 11:18:00,2025-04-07 06:15:00,14,2025-04-04,Freitag,14.0,14.0,66.95
728644,ZJDEE0002282,"Gehaeusehälfte DRBS NPS 30""",PM38,2025-03-31 12:29:00,2025-03-31 16:14:00,14,2025-03-31,Montag,2.8629369755895517,3.5952422699376925,3.75
728645,ZJDEE0002284,"Gehaeuseboden DRBS NPS 30""",PC91,2025-04-04 07:51:00,2025-04-04 08:30:00,14,2025-04-04,Freitag,0.729245726704697,0.7079143096516648,0.65
729683,ZJDEE0001845,"Gehaeuseflanschrippe DRBS NPS 42""  B 221 S 35 L 327",PC21,2025-04-28 08:17:00,2025-04-28 08:30:00,18,2025-04-28,Montag,1.0809953271259778,1.280479560656707,
729687,ZJDEE0001845,"Gehaeuseflanschrippe DRBS NPS 42""  B 221 S 35 L 327",PC21,2025-04-28 08:17:00,2025-04-28 08:30:00,18,2025-04-28,Montag,9.578959366706407,10.644014293730306,
726259,ZJDEE0001633,"Gehaeuseflanschrippe DRBS NPS 36""  B 194 S 35 L 297.5",PC60,2025-05-01 13:44:00,2025-05-01 13:45:00,18,2025-05-01,Donnerstag,3.2639487880202025,3.4763545154015265,
726260,ZJDEE0001633,"Gehaeuseflanschrippe DRBS NPS 36""  B 194 S 35 L 297.5",PC21,2025-04-29 10:43:00,2025-04-29 10:55:00,18,2025-04-29,Dienstag,8.835147916995426,10.253734876498536,
726263,ZJDEE0001681,Blechzuschnitt B 150 S 50 L 256,PC21,2025-06-27 08:16:00,2025-06-27 08:30:00,26,2025-06-27,Freitag,8.68690687418607,8.462443965379707,
726264,ZJDEE0001995,"Kompensatorring DRBS NPS 36"" DI 872 DA 989 H 113",PM00,2025-06-03 13:44:00,2025-06-03 13:45:00,23,2025-06-03,Dienstag,0.7504871066443535,0.6855388888464976,
726265,ZJDEE0001997,"Rohrschuss DRBS NPS 36"" DI 872 DA 884 H 210",PC21,2025-05-29 05:41:00,2025-05-29 06:38:00,22,2025-05-29,Donnerstag,5.7732649897608175,6.296915552177304,
726266,ZJDEE0003984,"Gehaeuseflanschrippe DRBS NPS 36""  B 194 S 35 L 297.5",PC21,2025-04-29 10:43:00,2025-04-29 10:55:00,18,2025-04-29,Dienstag,6.439496379043067,7.197189719066058,
728317,ZJDEE0003983,"Gehaeuseflanschrippe DRBS NPS 36""  B 164 S 35 L 297.5",PC21,2025-06-27 10:43:00,2025-06-27 10:55:00,26,2025-06-27,Freitag,5.517418724427425,6.328858589187848,
728320,ZJDEE0001561,TRAGOESE A 3 D 52,PC21,2025-06-27 10:57:00,2025-06-27 11:20:00,26,2025-06-27,Freitag,4.1834827738167455,4.3877112317209646,
728322,ZJDEE0001567,TRAGOESE B 210 S 35 L 190 D 52,PC21,2025-06-27 11:03:00,2025-06-27 11:20:00,26,2025-06-27,Freitag,3.543543459705811,4.176033937002159,
728322,ZJDEE0001567,TRAGOESE B 210 S 35 L 190 D 52,PC60,2025-07-01 13:44:00,2025-07-01 13:45:00,27,2025-07-01,Dienstag,4.021888381637103,3.66630058032676,
728327,ZJDEE0001659,"Gehaeuseflanschrippe DRBS NPS 36""  B 164 S 35 L 297.5",PC60,2025-05-15 13:44:00,2025-05-15 13:45:00,20,2025-05-15,Donnerstag,9.605289285367558,10.492866579004387,
728660,ZJDEE0002396,"Kompensatorring DRBS NPS 30"" DI 727 DA 844 H 113",SM00,2025-05-16 16:29:00,2025-05-16 16:30:00,20,2025-05-16,Freitag,9.922290395549298,9.577117528868332,
728661,ZJDEE0002397,"Kompensatorring DRBS NPS 30"" DI 746 DA 844 H 113",PM00,2025-05-20 13:42:00,2025-05-20 13:45:00,21,2025-05-20,Dienstag,6.707086089067675,7.4391323301318115,
729693,ZJDEE0001844,"Gehaeuseflanschrippe DRBS NPS 42""  B 318 S 35 L 1170",PC60,2025-04-28 13:44:00,2025-04-28 13:45:00,18,2025-04-28,Montag,4.064300263828532,3.9439534804621172,
729694,ZJDEE0001844,"Gehaeuseflanschrippe DRBS NPS 42""  B 318 S 35 L 1170",PC21,2025-04-24 09:44:00,2025-04-24 10:55:00,17,2025-04-24,Donnerstag,0.7716978617782669,1.0127749204132177,1.1833333333333333
729696,ZJDEE0001844,"Gehaeuseflanschrippe DRBS NPS 42""  B 318 S 35 L 1170",PC21,2025-04-24 09:44:00,2025-04-24 10:55:00,17,2025-04-24,Donnerstag,1.0497503070888465,1.1066995003542763,1.1833333333333333
729697,ZJDEE0001844,"Gehaeuseflanschrippe DRBS NPS 42""  B 318 S 35 L 1170",PM53,2025-04-25 07:54:00,2025-04-25 08:30:00,17,2025-04-25,Freitag,0.661604340662845,0.5550675190165291,0.6
729698,ZJDEE0001844,"Gehaeuseflanschrippe DRBS NPS 42""  B 318 S 35 L 1170",PC21,2025-04-24 09:44:00,2025-04-24 10:55:00,17,2025-04-24,Donnerstag,1.0719494774853293,1.2572109330972212,1.1833333333333333
729698,ZJDEE0001844,"Gehaeuseflanschrippe DRBS NPS 42""  B 318 S 35 L 1170",PC60,2025-04-28 13:44:00,2025-04-28 13:45:00,18,2025-04-28,Montag,7.128743814002394,8.252587461595086,
729703,ZJDEE0001844,"Gehaeuseflanschrippe DRBS NPS 42""  B 318 S 35 L 1170",PM53,2025-04-25 07:54:00,2025-04-25 08:30:00,17,2025-04-25,Freitag,0.37740455355304664,0.5574052262296625,0.6
726275,ZJDEE0001567,TRAGOESE B 210 S 35 L 190 D 52,PC21,2025-04-29 11:03:00,2025-04-29 11:20:00,18,2025-04-29,Dienstag,5.626711923963508,6.7400887112404675,
726275,ZJDEE0001567,TRAGOESE B 210 S 35 L 190 D 52,PC60,2025-05-01 13:44:00,2025-05-01 13:45:00,18,2025-05-01,Donnerstag,9.079012718749645,8.41845250544106,
726280,ZJDEE0001633,"Gehaeuseflanschrippe DRBS NPS 36""  B 194 S 35 L 297.5",PM53,2025-04-30 07:54:00,2025-04-30 08:30:00,18,2025-04-30,Mittwoch,5.881875289887572,6.1888101368635136,
726281,ZJDEE0001633,"Gehaeuseflanschrippe DRBS NPS 36""  B 194 S 35 L 297.5",PM53,2025-04-30 07:54:00,2025-04-30 08:30:00,18,2025-04-30,Mittwoch,3.3745286486619515,3.1136618163812204,
728662,ZJDEE0002397,"Kompensatorring DRBS NPS 30"" DI 746 DA 844 H 113",PM00,2025-05-20 13:42:00,2025-05-20 13:45:00,21,2025-05-20,Dienstag,1.638362693248174,1.532474382611289,
728665,ZJDEE0002398,"Rohrschuss DRBS NPS 30"" DI 727 DA 739 H 210",PW21,2025-05-16 10:30:00,2025-05-16 11:03:00,20,2025-05-16,Freitag,7.791231413124374,9.283664784232672,
728666,ZJDEE0002398,"Rohrschuss DRBS NPS 30"" DI 727 DA 739 H 210",PC41,2025-05-19 08:03:00,2025-05-19 08:27:00,21,2025-05-19,Montag,6.926332345489381,7.518003920630136,
728667,ZJDEE0002398,"Rohrschuss DRBS NPS 30"" DI 727 DA 739 H 210",PC60,2025-05-20 13:42:00,2025-05-20 13:45:00,21,2025-05-20,Dienstag,2.174646338831394,2.597422854602045,
728670,ZJDEE0003992,"Gehaeuseflanschrippe DRBS NPS 30"" B 176 S 35 L 235",PC21,2025-04-02 10:43:00,2025-04-02 10:55:00,14,2025-04-02,Mittwoch,0.19359085999505377,0.21102724467856154,0.2
728672,ZJDEE0003992,"Gehaeuseflanschrippe DRBS NPS 30"" B 176 S 35 L 235",PC21,2025-04-02 10:43:00,2025-04-02 10:55:00,14,2025-04-02,Mittwoch,0.16899854697680047,0.16606372931379923,0.2
728673,ZJDEE0003992,"Gehaeuseflanschrippe DRBS NPS 30"" B 176 S 35 L 235",PC60,2025-04-04 13:44:00,2025-04-04 13:45:00,14,2025-04-04,Freitag,0.01712622939283032,0.014454171055383528,0.016666666666666666
728676,ZJDEE0003992,"Gehaeuseflanschrippe DRBS NPS 30"" B 176 S 35 L 235",PC60,2025-04-04 13:44:00,2025-04-04 13:45:00,14,2025-04-04,Freitag,0.010885835563888209,0.0139533506387362,0.016666666666666666
728678,ZJDEE0003992,"Gehaeuseflanschrippe DRBS NPS 30"" B 176 S 35 L 235",PC60,2025-04-04 13:44:00,2025-04-04 13:45:00,14,2025-04-04,Freitag,0.013818441536191585,0.01365861981001762,0.016666666666666666
729708,ZJDEE0001842,"Gehaeuseflanschrippe DRBS NPS 42"" B 460 S 25 L 470",PC00,2025-04-28 21:44:00,2025-04-28 21:45:00,18,2025-04-28,Montag,8.440724620415686,9.062533506612512,
729717,ZJDEE0001842,"Gehaeuseflanschrippe DRBS NPS 42"" B 460 S 25 L 470",PC21,2025-04-28 08:09:00,2025-04-28 08:30:00,18,2025-04-28,Montag,8.761782660745668,8.988216362850372,
729720,ZJDEE0001842,"Gehaeuseflanschrippe DRBS NPS 42"" B 460 S 25 L 470",PC00,2025-04-28 21:44:00,2025-04-28 21:45:00,18,2025-04-28,Montag,7.650228166462727,7.579859579165323,
726287,ZJDEE0003984,"Gehaeuseflanschrippe DRBS NPS 36""  B 194 S 35 L 297.5",PM53,2025-04-30 07:54:00,2025-04-30 08:30:00,18,2025-04-30,Mittwoch,8.56691903746864,8.339760071339152,
726288,ZJDEE0003984,"Gehaeuseflanschrippe DRBS NPS 36""  B 194 S 35 L 297.5",PM53,2025-04-30 07:54:00,2025-04-30 08:30:00,18,2025-04-30,Mittwoch,7.2115704639792195,7.440495924755689,
726290,ZJDE279535,"Kompensator DRBS DN 36"" DI 872 DA 984 L 311 Mehrwellig",PC81,2025-07-11 21:18:00,2025-07-11 21:45:00,28,2025-07-11,Freitag,5.350146151467471,6.257527191405371,
726292,ZJDEE0001567,TRAGOESE B 210 S 35 L 190 D 52,PM42,2025-04-30 08:19:00,2025-04-30 08:30:00,18,2025-04-30,Mittwoch,6.362906930594653,6.807207343194706,
726293,ZJDEE0001625,"FLANSCH DRBS DN 36"" CL.300 S.A DI 872/869,5  DA 1270  L 397",PW72,2025-04-14 12:53:00,2025-04-14 17:04:00,16,2025-04-14,Montag,2.5699760135999608,4.373346115242848,4.183333333333334
726293,ZJDEE0001625,"FLANSCH DRBS DN 36"" CL.300 S.A DI 872/869,5  DA 1270  L 397",QC20,2025-04-16 21:39:00,2025-04-16 21:45:00,16,2025-04-16,Mittwoch,0.08311828259689949,0.10946339447286664,0.1
726294,ZJDEE0001625,"FLANSCH DRBS DN 36"" CL.300 S.A DI 872/869,5  DA 1270  L 397",PW72,2025-04-14 12:53:00,2025-04-14 17:04:00,16,2025-04-14,Montag,2.866693248740347,3.577391260664231,4.183333333333334
728335,ZJDEE0001561,TRAGOESE A 3 D 52,PC60,2025-07-01 13:44:00,2025-07-01 13:45:00,27,2025-07-01,Dienstag,2.35312653466844,2.6391274907223514,
728337,ZJDEE0001628,"Rechteckflansch DRBS NPS 36"" B 660 S 50 L 1425",PC00,2025-07-01 21:44:00,2025-07-01 21:45:00,27,2025-07-01,Dienstag,4.497195424960194,4.37021707064412,
